ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month
28435;50000;2;2;1;45;39944;41180;41870;8469;8411;8361;2124;2037;1130;295;302;296;0
28437;80000;2;3;1;45;19989;11904;10787;6226;1936;37201;1228;1156;1200;8;37201;591;0
28441;120000;2;2;1;34;119884;105631;73143;75919;77059;78820;4545;2700;4000;3000;3000;4000;0
28442;300000;2;1;1;40;121603;125098;94769;112777;100323;87009;30000;25000;50007;10000;20000;30363;0
28444;80000;2;2;3;36;63908;55028;44654;42464;38320;40586;10051;5013;3044;5006;5012;5046;0
28445;50000;2;2;1;42;12106;10946;11968;12978;13236;13664;1184;1206;1216;474;642;492;0
28446;100000;2;2;1;47;24735;27555;29798;31028;33544;35328;3555;3000;2028;3354;2328;7300;0
28447;180000;2;2;1;44;6529;6622;6572;3179;11875;7633;6626;6583;3179;18462;7633;6007;0
28449;350000;2;2;1;49;16173;9122;12228;19850;8800;4260;9122;12228;19850;8800;4260;17660;0
28452;170000;2;2;2;35;121231;124208;118111;92592;96114;99628;5000;5000;10000;5000;5000;5000;0
28455;70000;2;2;2;36;68028;67864;59165;29314;28844;29443;3340;2044;1773;1181;1215;1297;1
28456;20000;2;3;1;45;1403;6920;10785;390;6210;1040;6990;10785;390;6210;1040;9113;0
28458;180000;2;3;0;36;326;326;326;326;326;326;326;326;326;326;326;326;0
28462;180000;2;2;1;39;101526;101957;104317;106583;108811;111160;3000;4000;4000;4000;4100;4100;0
28464;20000;2;2;1;34;17625;14841;492;23150;17883;7729;1019;990;23965;371;7738;3638;0
28469;500000;2;2;1;34;17172;34674;6229;11534;12482;18192;35454;6229;11534;12564;18192;32550;0
28473;70000;2;3;1;37;48684;49628;53163;49953;32535;27715;1785;7320;1700;1200;1400;2;0
28476;100000;2;2;1;30;47423;49978;52520;54877;57484;59095;3000;3000;3000;3000;2000;3000;0
28478;110000;2;3;1;47;109461;109473;81439;81425;81039;81162;3477;2972;2853;2739;2852;2873;0
28480;240000;2;2;1;39;233161;238187;243554;211924;216395;231767;8900;9500;8000;8000;19000;10000;0
28482;110000;2;1;2;31;91773;93892;94652;97097;98097;100361;4550;3150;4900;3500;4000;3900;1
28483;50000;2;2;2;44;501;1463;1276;827;105;270;1463;1276;827;105;270;573;0
28485;40000;2;3;1;44;13033;14041;15065;16077;16396;16739;1232;1256;1268;587;607;611;0
28490;110000;2;2;1;37;20733;21738;22760;23466;24085;24584;1602;1624;1330;949;976;988;0
28491;20000;2;3;2;39;15969;16685;19008;18710;20235;19483;1285;2608;310;1835;707;873;1
28493;50000;2;3;1;47;46666;47606;48350;48786;49277;50151;2100;2200;2000;2000;1755;1804;1
28497;310000;2;2;1;36;294180;295875;302438;293473;297926;280967;11000;11300;10500;10100;10000;9600;0
28498;330000;2;2;1;37;46348;37052;36228;37833;37694;41269;1574;1640;3000;3000;4016;2049;0
28499;210000;2;3;2;30;1661;5793;1181;1031;1430;1031;5793;1181;1031;1430;1031;1031;0
28501;290000;2;1;2;35;2348;10421;566;12008;19820;17135;10421;566;12008;8012;343;2630;0
28503;140000;2;2;1;31;98250;100319;102231;95852;94005;93177;4600;4523;4300;3300;3400;3600;0
28504;150000;2;2;1;36;100247;109909;112453;113318;114268;116688;12924;5800;4200;4300;4400;4700;1
28505;50000;2;3;3;46;390;390;390;390;1200;1869;390;390;390;1200;1869;3610;0
28506;50000;2;2;1;37;7390;2157;4204;390;390;540;2157;4204;390;390;540;540;0
28507;270000;2;2;1;28;1459;-702;1900;7518;57765;59377;12;5011;8049;53008;5004;7000;0
28508;240000;2;2;1;28;175976;149257;93689;81226;71547;72794;6600;3711;3100;2500;3019;45200;0
28509;150000;2;1;2;29;78044;43437;45132;39180;31422;32410;2000;2500;3300;2150;1500;6200;0
28510;260000;2;2;2;40;120108;107696;103745;90818;92640;94338;4224;3650;5000;3640;3500;3500;0
28511;470000;2;3;1;42;219081;285141;408974;361703;318251;310982;70000;140000;13000;11000;20000;8000;0
28512;190000;2;1;1;47;192493;193297;193400;193278;192956;193039;7200;7222;7300;7100;7380;7200;0
28513;160000;2;2;2;28;5171;3634;4436;1978;3781;1732;3634;4436;1978;3781;1732;715;0
28514;320000;2;1;2;31;66604;9293;19905;15645;11388;28017;9293;19905;15452;11388;28017;19364;0
28515;30000;2;2;2;30;24482;25571;26294;27308;27853;28504;1800;1441;1455;1000;1100;2500;1
28516;150000;2;1;2;33;24393;26847;32702;33459;27800;2261;27007;32715;33475;27808;2261;169465;0
28518;150000;2;2;2;34;39883;34983;23772;20410;14818;7565;2068;1331;1029;353;208;20711;0
28519;50000;2;3;1;30;48549;49256;50338;48848;46709;47688;1813;1895;2200;1595;1653;1709;0
28520;80000;2;2;2;24;19188;18774;12339;11312;8324;7079;1374;1235;1101;270;1000;1000;0
28524;160000;2;1;1;38;132932;134384;131724;131767;133195;126064;8005;15000;10000;7000;5000;8000;0
28525;80000;2;1;2;29;28491;26524;23224;23141;22160;21478;1710;1500;1700;1000;1000;1000;0
28526;160000;2;2;2;30;136053;86746;86019;87990;87186;84373;3528;3500;3500;4000;3500;3500;0
28529;80000;2;2;1;34;71435;72886;74678;74080;75251;77040;2642;3000;3274;3000;3000;3100;0
28531;50000;2;2;1;48;48572;45067;46492;47368;7988;8011;2028;2453;2329;431;300;500;0
28535;60000;2;2;1;31;63201;56600;54952;32094;31232;30384;1132;60994;1436;1047;1056;1053;1
28536;120000;2;3;2;32;66551;67876;69903;71446;79589;81354;2429;3120;3300;10000;3200;3200;0
28538;140000;2;2;2;32;103181;107446;125702;124182;124155;137176;6000;20000;2000;3500;15000;6000;0
28539;300000;2;1;1;33;3890;4002;1438;5322;6814;2956;4008;1438;5328;6814;114;1740;0
28540;230000;2;2;1;30;8685;1079;2923;25916;4219;7903;1079;3000;25916;2219;4000;6000;0
28541;310000;2;3;2;30;5931;118109;131107;97009;51757;50009;120000;18008;20000;12000;5000;3000;0
28542;330000;2;1;2;31;4054;4661;5731;5186;6522;8995;1091;2000;1222;2400;3000;2000;0
28544;120000;2;2;1;35;115600;113690;114609;118232;119052;119232;5521;4232;5602;4123;4330;13245;0
28545;170000;2;2;1;35;96565;62524;88390;63470;55890;51650;30580;50000;24517;14243;7852;4835;0
28546;50000;2;2;2;39;25254;26366;510;16121;17539;19088;2000;510;16121;2000;2000;998;0
28548;140000;2;1;2;33;10174;8651;19404;19498;9771;1106;8651;19404;10000;2000;1106;3675;0
28550;360000;2;1;2;34;96169;96586;98927;98750;96045;93456;4000;4223;4004;4000;3500;3400;0
28551;50000;2;2;3;34;50854;17429;17728;17886;18043;19134;1314;2000;1300;1000;1500;1000;0
28557;30000;2;3;1;41;28041;23367;22843;23044;25082;25648;13;2003;2008;5000;1005;3016;0
28562;640000;2;2;2;39;119887;123223;119211;118722;105197;93921;10000;10000;10535;15000;5000;13627;0
28563;210000;2;2;1;38;4991;551;33658;42551;51800;2295;551;33658;10551;10000;2295;2295;0
28565;100000;2;1;1;36;16155;3514;3400;15156;13920;2099;3514;3400;15156;13920;2099;15638;0
28566;250000;2;1;1;41;22423;16296;32631;43399;2323;46895;60;32812;43932;2323;47356;5480;0
28567;190000;2;1;2;40;122308;124332;126944;130606;131120;133774;4445;5000;6171;4536;5150;5000;0
28568;20000;2;3;1;43;9540;11788;14137;16283;17108;18005;2422;2560;2426;1038;1116;1332;0
28572;120000;2;2;2;29;96686;77817;29166;7403;3095;9641;3508;2003;2772;3095;9641;2803;0
28574;260000;2;4;2;30;5106;280;6158;9439;5492;397;280;6160;9439;5492;397;1790;0
28576;130000;2;2;1;30;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1
28578;50000;2;2;1;44;50496;47955;48751;37140;19535;19492;2007;10109;1514;1000;1000;1000;0
28579;500000;2;1;1;46;196606;64144;49722;67909;61613;16932;10000;10000;20025;10000;20000;18000;0
28584;30000;2;3;1;32;28701;26108;17595;24715;22136;22738;27078;17648;25008;509;22806;10035;0
28587;490000;2;1;2;34;19036;14474;3404;14445;7672;2295;5038;3404;14445;7672;2295;9004;0
28590;370000;2;3;1;35;5886;4821;6823;26501;32774;32645;8190;6000;27011;15004;10000;10000;0
28593;60000;2;2;1;42;58899;55834;55993;56675;57550;57545;2579;2047;2024;2180;2321;2500;0
28596;260000;2;3;1;41;264549;227021;233426;230319;127897;118868;10000;12007;9170;4853;4531;3909;0
28597;220000;2;2;2;45;990;990;990;990;5538;5687;990;990;990;5538;1206;1204;0
28598;60000;2;3;1;46;44030;44509;44999;45463;45918;47863;1500;1500;1500;1500;3000;5300;1
28600;290000;2;1;1;39;264;264;264;264;264;264;264;264;264;264;264;264;0
28602;200000;2;2;1;41;6981;678;1287;54531;55229;56836;1000;1350;54531;2200;2500;2300;0
28604;110000;2;3;0;44;38639;39694;40752;41476;42090;43059;2000;2000;1700;1600;1800;1800;1
28606;30000;2;2;1;42;22943;47912;25023;25768;26410;27960;1700;1755;1500;1000;1909;1000;0
28610;50000;2;3;1;47;34740;9769;9899;11017;13460;15529;4000;2000;2000;3000;4000;846;0
28615;200000;2;1;2;30;896;896;670;6220;8536;23040;900;674;6450;8579;23155;16072;0
28616;100000;2;3;1;35;91518;76621;78265;82808;83869;85191;3000;4000;8000;4000;3500;3600;0
28617;50000;2;2;1;41;9172;10184;11204;12214;12458;12719;1172;1192;1202;446;462;464;0
28618;100000;2;2;2;41;98075;96813;85590;79747;70468;63235;3600;3289;2632;2449;2300;2539;0
28620;50000;2;3;1;48;47945;35712;23177;8550;6373;5848;4100;1150;1200;1000;1000;1500;0
28621;300000;2;2;1;41;5511;1982;2263;7412;5113;4121;1982;2267;7523;5113;4121;6532;0
28622;50000;2;2;1;40;31934;32711;34061;32672;32479;33431;2000;3000;3000;3000;2000;1000;1
28627;80000;2;2;2;31;15633;17536;17495;13198;10287;3275;2302;1774;1000;10287;3295;4122;0
28629;80000;2;1;2;32;70163;72984;74807;76363;78091;79829;4000;3000;2800;3000;3000;3000;0
28630;500000;2;2;1;32;405490;417191;429469;431426;440026;449026;20000;19000;12000;9000;9000;443001;0
28631;260000;2;2;1;35;9286;7926;33379;35877;21946;32150;2036;33393;6094;3530;12357;20060;0
28633;100000;2;3;1;41;70202;70978;70814;69786;68116;62652;2548;2687;2997;2147;2369;2434;0
28640;100000;2;1;2;31;100296;97239;98386;69324;53183;53559;3703;4091;3403;2001;2004;2000;0
28641;150000;2;2;1;32;3267;3782;316;5469;3360;2399;3782;316;5469;3360;2399;4358;0
28645;100000;2;2;2;44;105373;107001;108350;107457;105598;105751;5700;5400;3700;4000;3600;4500;1
28646;230000;2;2;2;38;75459;76607;78868;80343;82564;74531;3000;3500;3000;3500;3000;3000;0
28648;200000;2;3;1;44;390;390;390;390;390;390;390;390;390;390;390;540;0
28649;140000;2;2;1;34;141066;129173;116858;105786;93273;91207;4873;4691;4000;4000;4000;4000;0
28653;80000;2;3;2;43;80707;77532;77492;78362;50001;50035;3332;3051;2600;1877;1767;1797;0
28654;240000;2;1;2;33;61180;57174;73008;61310;39694;45301;23222;50192;10078;24694;28407;7458;0
28657;180000;2;2;2;38;179307;183613;182709;149997;142612;140493;7294;6792;5490;5156;5232;6288;0
28659;500000;2;1;2;32;253767;222365;207026;203513;202853;202404;10000;10000;7000;7000;6799;7000;0
28660;200000;2;1;1;34;2955;5895;15146;11575;11564;13744;5938;15682;11633;11622;13813;22699;0
28661;60000;2;3;2;44;56403;57765;59198;31437;32113;33591;2300;2600;1600;1200;2000;1300;0
28669;500000;2;2;1;36;-1;229;504;24125;19611;3100;230;625;24246;19709;3117;62754;0
28672;360000;2;1;2;27;91282;85875;87400;87343;71180;64500;3967;4213;3741;2353;2471;2327;0
28674;190000;2;2;2;27;125739;126184;127189;122034;124837;128442;6000;6000;4000;5000;5000;7000;0
28675;150000;2;1;2;28;41387;40310;42652;42711;43311;48311;2000;3000;1500;1000;5000;176;0
28676;100000;2;1;2;28;4523;7267;9967;19706;20378;22038;3000;3000;10000;1000;2000;4000;1
28677;310000;2;1;2;29;29906;14780;18261;41540;50803;59927;14750;5000;24000;10000;10000;30000;0
28678;500000;2;1;2;29;70287;73487;77282;80977;84609;88073;5000;5000;5000;5000;5000;5000;0
28680;200000;2;2;1;28;135841;127109;102712;79902;59253;59826;4449;3555;3524;2300;2000;1800;0
28681;180000;2;1;2;30;7808;4511;3435;5345;2018;164;1198;1099;2009;2024;164;2159;0
28682;50000;2;2;2;30;46795;46285;43282;14713;19583;14959;2169;1966;1130;5000;1000;441;1
28683;210000;2;1;2;30;52514;52053;52558;52515;52108;51758;2449;3000;2500;2000;2000;2000;0
28684;230000;2;1;2;30;212400;216409;221419;224753;228022;232724;9000;10000;8500;8500;8500;32000;1
28685;200000;2;1;2;30;1028;1025;1613;2193;2698;3812;1030;1621;2213;2711;3831;2213;0
28686;100000;2;2;2;31;101458;101207;101421;101111;101384;101358;3800;4000;3602;3719;3700;7800;1
28687;250000;2;2;2;31;171006;167192;46332;40974;26683;26887;5004;3330;2000;2000;2000;3000;0
28688;200000;2;2;1;31;3850;2025;1926;3263;1580;16874;6;1931;3267;7;17894;2508;0
28691;70000;2;2;1;32;57550;22049;17349;14654;23808;24852;3000;2000;4000;10000;2000;1400;0
28692;260000;2;1;1;31;50312;128072;55359;39189;49909;20782;85387;33061;5039;20154;2854;29;0
28693;60000;2;3;2;32;59143;58612;59017;59220;26607;29719;2100;3000;3008;6000;4000;1000;0
28695;100000;2;3;2;33;74847;70663;63794;60651;54664;51776;3000;3000;2700;2000;2000;2000;0
28696;500000;2;1;2;34;161716;143382;123316;142773;107136;95915;6018;5198;46047;10039;30027;60038;0
28697;230000;2;2;1;34;566;2329;1894;2528;1865;1496;2329;1894;2532;1865;1496;1873;0
28698;330000;2;5;1;34;252755;272262;281220;121814;11383;13090;25000;15000;7000;3000;2000;90000;0
28699;360000;2;1;1;35;3925;5320;1016;7173;10763;4857;5352;1022;7408;10817;5044;27696;0
28702;140000;2;2;2;35;84873;82471;84235;82432;81465;83160;4000;4010;3800;3200;3100;3000;0
28708;290000;2;3;1;46;73612;44236;3253;766;168322;169676;2207;1000;766;168342;7000;5100;0
28709;360000;2;1;1;48;202783;202036;202918;202197;199002;197781;10000;10000;10000;7500;8000;8000;0
28711;60000;2;2;1;39;32734;32234;32136;31204;30330;29934;1506;1881;1422;1021;1500;1056;0
28713;180000;2;2;1;42;132986;126825;109319;111343;91966;82280;6167;5800;5700;3600;3000;3234;0
28715;170000;2;1;2;44;2500;804;2016;3957;4956;482;804;5991;3957;5444;482;626;0
28716;780000;2;2;2;41;101957;61715;38686;21482;72628;182792;62819;39558;22204;82097;184322;25695;0
28717;340000;2;1;3;42;139808;176743;34402;205931;265431;270237;873552;1215471;889043;621000;20000;145000;0
28719;350000;2;1;1;45;291;291;291;291;291;291;291;291;291;291;291;291;0
28720;360000;2;2;1;39;366965;-17710;-17706;301085;307035;63451;12709;1393;319494;13079;2438;2599;1
28721;130000;2;2;1;41;2538;1866;1349;1609;635;849;1177;1349;1609;635;849;2893;0
28722;310000;2;2;1;44;67423;67729;113788;106919;100656;93846;10000;56000;5000;4000;3300;5000;0
28723;110000;2;2;1;46;107281;109551;48942;49959;50951;52019;4560;1808;1825;1817;1882;1893;0
28725;290000;2;1;1;44;7886;9636;10060;3946;7388;4482;9636;10060;3948;7388;4482;8106;0
28726;200000;2;1;1;37;1382;23942;18143;11770;22155;13235;23994;10112;11770;12155;3000;30075;0
28727;130000;2;2;1;40;54137;28019;29927;24555;24873;26583;2600;3500;498;3000;3300;3000;1
28728;60000;2;1;2;28;38991;13115;2958;4556;19213;18825;10008;2950;4556;19938;800;900;0
28729;20000;2;2;2;30;21302;18842;19370;19355;17155;18660;1300;1800;1106;435;1599;1000;0
28730;300000;2;2;1;31;3565;316;316;17597;15257;9482;316;316;17597;2000;2690;2000;0
28733;60000;2;1;2;29;5557;7587;7058;8127;4557;2992;7587;8028;8127;15;2992;7695;0
28736;500000;2;1;2;31;47177;55947;57052;62051;70198;72924;10000;3000;6000;10000;10000;4313;0
28737;140000;2;2;3;28;138901;140732;140661;100656;49783;49310;5600;5500;2650;36000;1000;620;1
28738;210000;2;2;1;29;42140;31938;45502;41704;40509;41305;2000;20020;1672;1600;1600;2000;0
28742;50000;2;1;2;29;28889;21803;20990;16236;9759;8789;1368;1330;1160;330;314;364;0
28743;400000;2;1;2;29;16666;62545;98214;84142;70732;68674;62545;53704;4142;5010;66676;66660;0
28744;440000;2;2;2;29;23147;88848;42045;400321;229680;265404;70554;45213;400972;5456;100267;7530;0
28745;150000;2;1;1;30;114797;117393;120002;122013;131426;134676;4500;4500;4000;11000;5000;3500;0
28749;150000;2;1;2;32;118348;120800;123379;122881;123954;131543;5900;6000;3000;4600;9800;5100;1
28751;260000;2;2;1;29;246509;251197;243167;231463;105518;93193;7012;6310;5871;3130;2966;3230;0
28752;240000;2;2;1;43;244103;240733;236553;241215;230480;234610;9102;8602;9013;8195;8202;7902;1
28753;180000;2;2;3;41;141137;130282;109327;77752;66202;58557;5481;4399;3008;2150;2147;2120;0
28754;210000;2;2;1;42;2201;3571;987;2467;3319;5387;3571;987;2469;3319;5387;1607;0
28756;500000;2;1;2;35;3994;11230;10925;11795;14384;15806;11160;1244;1114;2703;3435;402;0
28757;500000;2;2;2;48;30252;47506;28171;26498;45212;35223;38009;28005;22000;33000;22000;10000;0
28758;180000;2;1;2;28;51085;48531;55352;63055;75046;65184;5014;10000;10000;15057;10010;10036;0
28759;120000;2;2;1;31;45716;44610;45428;34401;34360;35523;2000;1732;2041;1000;1500;1000;0
28760;200000;2;2;1;33;15126;14633;14918;16992;8967;8494;3000;2000;5000;2000;1000;2000;0
28763;220000;2;1;1;39;419;419;419;419;419;419;419;419;419;419;419;419;0
28764;290000;2;1;1;32;4340;3686;3094;8164;1509;8262;3686;3112;8164;1509;8262;2032;1
28766;220000;2;1;2;34;135132;136108;133534;27484;23728;21039;7245;6121;1551;875;1800;300;0
28768;160000;2;2;1;41;13512;13453;13420;13873;13833;13818;1206;1329;1098;374;400;364;0
28769;500000;2;1;2;37;80846;74776;73558;71055;61248;40737;3032;3200;1946;1734;2000;4128;0
28772;360000;2;1;1;38;2410;7830;4024;6643;1947;2066;7954;4044;6715;1956;2076;2003;0
28776;120000;2;1;1;42;344;881;1778;1885;607;687;881;1781;1885;607;687;1203;1
28778;290000;2;2;1;35;285679;277275;199437;154369;110016;27774;10050;8007;4005;2500;13000;2060;0
28779;230000;2;2;1;38;1129;2117;2283;3227;4227;4616;1029;1056;1000;1000;389;215;0
28781;370000;2;6;1;48;250264;252955;254111;257816;255491;255320;10004;9498;10827;9002;9040;9004;0
28782;50000;1;2;2;40;60131;49486;41463;39577;32474;32303;3000;2000;2174;2000;2000;1500;0
28784;20000;2;3;2;44;18783;19660;14561;15017;15119;4077;1230;1354;1200;302;82;83;0
28787;200000;2;2;1;36;8812;15189;6205;37658;696;1430;15234;6225;38150;2;1434;2265;0
28788;340000;2;1;1;36;29879;26968;31051;34917;32110;33984;1459;4674;5032;360;6360;4116;0
28789;220000;2;5;1;32;84942;56366;4252;6129;6423;7208;2500;1500;2000;500;1000;1000;0
28793;50000;2;2;2;43;24847;26043;26724;20903;19225;19536;2000;2000;2020;2000;1000;800;0
28794;80000;2;1;2;38;77204;73940;47627;48482;49153;46995;2938;1853;1708;1824;1704;1641;0
28796;80000;2;2;1;48;77627;80712;48428;52391;23359;24597;5000;5000;5000;3000;2000;3000;0
28799;400000;2;2;2;42;3608;4032;9885;65207;59247;53752;4052;9939;65243;1239;5366;10435;0
28801;20000;2;2;1;46;5437;6602;7622;8479;8647;8829;1264;1284;1141;309;321;322;1
28802;200000;2;1;1;38;3824;6115;11950;7311;18517;6787;6115;11950;7311;18567;6787;6653;0
28804;360000;2;1;2;29;270528;267435;193910;167029;134294;154290;10256;12000;15273;15000;25000;12000;0
28806;390000;2;5;2;45;184547;179819;162571;167832;205750;212634;6645;5782;7782;42393;10414;7422;0
28809;340000;2;1;2;44;2732;2183;4103;12950;11372;2434;2183;4142;12950;11372;2434;2222;0
28813;420000;2;2;2;37;14823;16367;17709;18801;20328;25065;1800;1608;1700;2500;5065;1500;0
28815;230000;2;2;2;34;316;316;316;316;316;466;316;316;316;316;466;466;0
28816;230000;2;1;2;31;125270;129588;115066;87021;82460;64818;6531;5091;3307;3316;2316;2500;1
28817;280000;2;2;1;36;2874;2874;2874;2874;2874;2854;2888;2888;2888;2888;2868;7029;0
28818;180000;2;2;2;31;6903;11489;5488;1635;1680;782;8000;3003;1635;1680;782;4374;0
28823;590000;2;3;1;39;128659;128715;127961;128112;128798;128467;5025;5693;6007;5013;4701;4944;0
28824;130000;2;2;1;38;5636;8485;6263;24571;18817;13481;8510;6279;24516;16;34;6;0
28829;160000;2;2;1;31;63780;64675;56561;52338;31133;27590;3518;3015;2128;2000;1000;2473;0
28830;150000;2;2;1;37;104460;101914;103297;100603;98188;101441;6000;4573;5000;5000;5000;4100;0
28831;40000;2;2;1;48;27273;27207;28055;15199;17331;19428;2000;3000;3000;3000;3000;5000;0
28832;180000;2;3;1;31;68450;69818;71298;72729;73627;75086;3100;3200;3210;2700;2800;3000;0
28833;550000;2;2;2;39;336722;276725;260932;267917;217738;167245;11007;10507;13035;9511;6114;6207;0
28835;220000;2;1;2;36;222598;222168;217900;221193;181859;184605;10000;8018;10121;6006;10987;143779;1
28837;250000;2;2;2;35;277822;255167;233029;279256;46144;85984;6150;6235;80000;923;70069;12500;0
28838;340000;2;1;1;46;94915;92955;89689;81996;83439;71239;3224;4000;3504;4349;3000;3098;0
28844;180000;2;1;1;41;55193;48257;42128;39654;42954;22543;5000;6000;10000;15000;23000;5445;0
28847;240000;2;2;2;31;245553;244958;245148;240343;211449;215874;10178;10577;8302;7300;7505;7700;0
28848;50000;2;3;3;46;44835;45989;47167;25142;4716;4840;1900;2050;2000;300;200;500;0
28849;220000;2;1;2;33;1379;1205;825;1783;1205;1205;705;325;1283;507;705;705;0
28850;180000;2;2;2;38;25895;26173;26260;26805;8992;10906;2000;2000;2000;1000;2000;2000;0
28851;400000;2;4;1;37;14889;929;1191;11930;11286;5766;929;1191;11930;11286;5766;16520;0
28853;180000;2;6;1;48;872;3345;2962;6139;1842;1115;3347;2962;6366;1842;1115;2240;0
28855;360000;2;1;2;37;198839;187955;163120;140383;121771;102568;7000;8071;7029;3011;4000;9000;0
28856;170000;2;1;2;49;163951;136825;140450;116293;118759;108766;5100;6000;4000;4000;3200;2200;0
28860;130000;2;3;2;32;12535;14317;15656;4918;6918;8944;2000;2040;3000;2000;2026;6561;0
28862;510000;2;2;2;48;113616;96756;72730;64746;24040;23791;9019;8000;20000;24040;23791;22503;0
28865;200000;2;1;2;37;83000;62084;64610;60567;52122;50610;2500;5000;2509;2000;2000;2000;0
28866;400000;2;2;2;36;69376;61204;50773;39676;30680;27761;2255;1421;1381;770;731;600;0
28868;210000;2;1;1;46;50720;52174;48957;49848;59060;60420;3111;2109;2000;10000;6032;5030;0
28869;90000;2;2;1;33;77379;67092;61071;44821;24653;25254;2500;3908;2100;884;1000;1000;0
28871;30000;2;3;1;39;30238;30166;29745;27468;27436;27613;2000;1635;1438;796;5000;1000;1
28872;30000;2;2;1;41;20061;17435;14452;13050;11083;9249;1542;2002;2000;900;1500;1500;0
28873;210000;2;2;1;36;2853;8028;10827;5385;1187;1552;8037;6018;5388;1191;1554;1870;0
